"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Conservation","Invasive"
"http://id.biodiversity.org.au/node/apni/2921305","Synaphea spinulosa","(Burm.f.) Merr.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Synaphea",,"",""
"http://id.biodiversity.org.au/node/apni/2909736","Grevillea wickhamii","Meisn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2893022","Kennedia prostrata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Kennedia",,"",""
"http://id.biodiversity.org.au/node/apni/2891077","Hakea trifurcata","(Sm.) R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea",,"",""
"http://id.biodiversity.org.au/node/apni/2901701","Acacia hemiteles","Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Broombush","South Australia : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2896141","Hibbertia racemosa","(Endl.) Gilg","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"",""
"http://id.biodiversity.org.au/node/apni/2912754","Eucalyptus yilgarnensis","(Maiden) Brooker","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2888611","Aira caryophyllea","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aira","Silvery Hair Grass","","Non-native species|Global Invasive Species Information Network (GISIN)"
"http://id.biodiversity.org.au/node/apni/2907555","Acacia aptaneura","Maslin & J.E.Reid","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2896832","Petrophile linearis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Petrophile",,"",""
"http://id.biodiversity.org.au/node/apni/2915638","Alyxia buxifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Apocynaceae","Alyxia",,"",""
"http://id.biodiversity.org.au/node/apni/2900260","Andersonia caerulea","R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Andersonia",,"",""
"http://id.biodiversity.org.au/node/apni/2901637","Eucalyptus conglobata","(R.Br. ex Benth.) Maiden","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2915937","Macrozamia riedlei","(Fisch. ex Gaudich.) C.A.Gardner","species","Plantae","Charophyta","Equisetopsida","Cycadales","Zamiaceae","Macrozamia",,"",""
"http://id.biodiversity.org.au/node/apni/2913769","Drosera erythrorhiza","Lindl.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Droseraceae","Drosera",,"",""
"http://id.biodiversity.org.au/node/apni/2893374","Tricoryne elatior","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Tricoryne",,"Tasmania : Conservation Status|Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2904255","Eucalyptus calycogona","Turcz.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2895334","Keraudrenia velutina","Steetz","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Keraudrenia",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2911351","Velleia trinervis","Labill.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Velleia",,"",""
"http://id.biodiversity.org.au/node/apni/2897664","Grevillea hookeriana","Meisn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","Red Toothbrushes","",""
"http://id.biodiversity.org.au/node/apni/2900654","Ptilotus helipteroides","(F.Muell.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Ptilotus",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2893649","Opercularia vaginata","Labill. ex Juss.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Opercularia",,"",""
"http://id.biodiversity.org.au/node/apni/2920210","Stirlingia latifolia","(R.Br.) Steud.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Stirlingia",,"",""
"http://id.biodiversity.org.au/node/apni/9442728","Isotropis cuneifolia","(Sm.) Walp.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Isotropis",,"",""
"http://id.biodiversity.org.au/node/apni/7950111","Eremophila oldfieldii","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"",""
"http://id.biodiversity.org.au/node/apni/2899393","Rhodanthe chlorocephala","(Turcz.) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Rhodanthe",,"",""
"http://id.biodiversity.org.au/node/apni/2908793","Acacia ligulata","A.Cunn. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2893645","Eucalyptus oldfieldii","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2897557","Senecio glossanthus","(Sond.) Belcher","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Senecio",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2889469","Tecticornia halocnemoides","(Nees) K.A.Sheph. & Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Tecticornia",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2886698","Phebalium tuberculosum","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Phebalium",,"",""
"http://id.biodiversity.org.au/node/apni/2904766","Hemiandra pungens","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Hemiandra",,"",""
"http://id.biodiversity.org.au/node/apni/2892900","Stylidium piliferum","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asterales","Stylidiaceae","Stylidium",,"",""
"http://id.biodiversity.org.au/node/apni/2897908","Enchylaena tomentosa","R.Br.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Enchylaena",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2902634","Eriachne pulchella","Domin","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Eriachne","Pretty Wanderrie Grass","Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2903460","Lepidobolus preissianus","Nees","species","Plantae","Charophyta","Equisetopsida","Poales","Restionaceae","Lepidobolus",,"",""
"http://id.biodiversity.org.au/node/apni/2917378","Gompholobium polymorphum","R.Br.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Gompholobium",,"",""
"http://id.biodiversity.org.au/node/apni/2910304","Melaleuca viminea","Lindl.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"",""
"http://id.biodiversity.org.au/node/apni/2893007","Hakea prostrata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Hakea",,"",""
"http://id.biodiversity.org.au/node/apni/2910246","Lyginia imberbis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Anarthriaceae","Lyginia",,"",""
"http://id.biodiversity.org.au/node/apni/2895829","Daviesia benthamii","Meisn.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia",,"",""
"http://id.biodiversity.org.au/node/apni/2889330","Podotheca gnaphalioides","Graham","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Podotheca",,"",""
"http://id.biodiversity.org.au/node/apni/2888363","Melaleuca pauperiflora","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"",""
"http://id.biodiversity.org.au/node/apni/2896447","Tripterococcus brunonis","Endl.","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Tripterococcus",,"",""
"http://id.biodiversity.org.au/node/apni/2887966","Sphaerolobium medium","R.Br.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Sphaerolobium",,"",""
"http://id.biodiversity.org.au/node/apni/2915301","Rhagodia preissii","Moq.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Rhagodia",,"",""
"http://id.biodiversity.org.au/node/apni/2905345","Banksia prionotes","Lindl.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","Acorn Banksia","",""
"http://id.biodiversity.org.au/node/apni/7621519","Eucalyptus falcata","Turcz.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2890882","Acacia assimilis","S.Moore","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2911368","Eucalyptus obtusiflora","DC.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/7951462","Eremophila oppositifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Scrophulariaceae","Eremophila",,"",""
"http://id.biodiversity.org.au/node/apni/2911294","Austrostipa nitida","(Summerh. & C.E.Hubb.) S.W.L.Jacobs & J.Everett","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Austrostipa",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2887559","Grevillea refracta","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2894744","Pogonolepis stricta","Steetz","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Pogonolepis",,"",""
"http://id.biodiversity.org.au/node/apni/2895498","Eucalyptus pileata","Blakely","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2896710","Corymbia greeniana","(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2918606","Dasypogon bromeliifolius","R.Br.","species","Plantae","Charophyta","Equisetopsida","Dasypogonales","Dasypogonaceae","Dasypogon",,"",""
"http://id.biodiversity.org.au/node/apni/2905777","Acacia burkittii","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2915676","Melaleuca acuminata","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"",""
"http://id.biodiversity.org.au/node/apni/2915709","Brunonia australis","Sm. ex R.Br.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Brunonia",,"Tasmania : Conservation Status|Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2910717","Brachyscome ciliaris","(Labill.) Less.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Brachyscome",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2901555","Acacia sclerosperma","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"",""
"http://id.biodiversity.org.au/node/apni/2918544","Blennospora drummondii","A.Gray","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Blennospora",,"",""
"http://id.biodiversity.org.au/node/apni/2907960","Santalum spicatum","(R.Br.) A.DC.","species","Plantae","Charophyta","Equisetopsida","Santalales","Santalaceae","Santalum",,"South Australia : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2908800","Tetraria octandra","(Nees) Kük.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Tetraria",,"",""
"http://id.biodiversity.org.au/node/apni/2919713","Grevillea acuaria","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"",""
"http://id.biodiversity.org.au/node/apni/7567129","Eucalyptus kingsmillii","(Maiden) Maiden & Blakely","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"",""
"http://id.biodiversity.org.au/node/apni/2919414","Enneapogon caerulescens","(Gaudich.) N.T.Burb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Enneapogon",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2913998","Gnephosis tenuissima","Cass.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Gnephosis",,"Queensland : Conservation Status|Victoria : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2886323","Corymbia hamersleyana","(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia",,"",""
"http://id.biodiversity.org.au/node/apni/2886928","Podotheca angustifolia","(Labill.) Less.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Podotheca","Sticky Heads","Tasmania : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2905202","Leucopogon propinquus","R.Br.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon",,"",""
"http://id.biodiversity.org.au/node/apni/2893469","Lagenophora huegelii","Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Lagenophora",,"",""
"http://id.biodiversity.org.au/node/apni/2914757","Pimelea microcephala","R.Br.","species","Plantae","Charophyta","Equisetopsida","Malvales","Thymelaeaceae","Pimelea",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2896124","Maireana trichoptera","(J.M.Black) Paul G.Wilson","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Maireana",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2891131","Boronia spathulata","Lindl.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Boronia",,"",""
"http://id.biodiversity.org.au/node/apni/2892399","Petrophile squamata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Petrophile",,"",""
"http://id.biodiversity.org.au/node/apni/2896142","Solanum dioicum","W.Fitzg.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum",,"Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2897492","Adenanthos obovatus","Labill.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Adenanthos",,"",""
"http://id.biodiversity.org.au/node/apni/2898676","Exocarpos sparteus","R.Br.","species","Plantae","Charophyta","Equisetopsida","Santalales","Santalaceae","Exocarpos",,"Queensland : Conservation Status|Northern Territory : Conservation Status",""
"http://id.biodiversity.org.au/node/apni/2919212","Gompholobium knightianum","Lindl.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Gompholobium",,"",""
"http://id.biodiversity.org.au/node/apni/2896184","Sowerbaea laxiflora","Lindl.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Sowerbaea","Vanilla Lily","",""
