"taxon_url","scientificName_short","recordedBy","taxonRank","kingdom","phylum","class","order","family","genus","vernacularName","Invasive","scientificName"
"http://id.biodiversity.org.au/node/apni/7213175","Euphorbia porcata","Halford & W.K.Harris","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia","","","Euphorbia porcata Halford & W.K.Harris"
"NZOR-4-98070","Acianthus reniformis","(R.Br.) Schltr.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Acianthus","","","Acianthus reniformis (R.Br.) Schltr."
"http://id.biodiversity.org.au/node/apni/2887630","Tephrosia sp. Bungaroo Creek (M.E.Trudgen 11601)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Tephrosia","","","Tephrosia sp. Bungaroo Creek (M.E.Trudgen 11601) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2891785","Rinzia fumana","Schauer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Rinzia","","","Rinzia fumana Schauer"
"http://id.biodiversity.org.au/node/apni/2892400","Pultenaea elachista","(F.Muell.) Crisp","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","","","Pultenaea elachista (F.Muell.) Crisp"
"http://id.biodiversity.org.au/node/apni/2893394","Pultenaea arida","E.Pritz.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","","","Pultenaea arida E.Pritz."
"http://id.biodiversity.org.au/node/apni/2893862","Triglochin centrocarpa","Hook.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Juncaginaceae","Triglochin","","","Triglochin centrocarpa Hook."
"http://id.biodiversity.org.au/node/apni/2905260","Gomphrena affinis","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Gomphrena","","","Gomphrena affinis F.Muell. ex Benth."
"http://id.biodiversity.org.au/node/apni/2905980","Solanum leopoldense","Symon","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum","","","Solanum leopoldense Symon"
"http://id.biodiversity.org.au/node/apni/2906004","Antidesma ghaesembilla","Gaertn.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Antidesma","","","Antidesma ghaesembilla Gaertn."
"http://id.biodiversity.org.au/node/apni/2906152","Hordeum marinum","Huds.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Hordeum","","Non-native species|Global Invasive Species Information Network (GISIN)","Hordeum marinum Huds."
"http://id.biodiversity.org.au/node/apni/2907424","Vittadinia arida","N.T.Burb.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Vittadinia","","","Vittadinia arida N.T.Burb."
"http://id.biodiversity.org.au/node/apni/2911112","Centipeda crateriformis","N.G.Walsh","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Centipeda","","","Centipeda crateriformis N.G.Walsh"
"http://id.biodiversity.org.au/node/apni/2911478","Verticordia multiflora","Turcz.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Verticordia","","","Verticordia multiflora Turcz."
"http://id.biodiversity.org.au/node/apni/2911858","Thryptomene strongylophylla","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Thryptomene","","","Thryptomene strongylophylla F.Muell. ex Benth."
"http://id.biodiversity.org.au/node/apni/2913321","Phyllanthus ciccoides","Müll.Arg.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Phyllanthaceae","Phyllanthus","","","Phyllanthus ciccoides Müll.Arg."
"http://id.biodiversity.org.au/node/apni/2917571","Brachyscome cheilocarpa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Brachyscome","","","Brachyscome cheilocarpa F.Muell."
"http://id.biodiversity.org.au/node/apni/2917892","Tephrosia sp. B Kimberley Flora (C.A.Gardner 7300)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Tephrosia","","","Tephrosia sp. B Kimberley Flora (C.A.Gardner 7300) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2886427","Bergia perennis","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Elatinaceae","Bergia","","","Bergia perennis (F.Muell.) Benth."
"http://id.biodiversity.org.au/node/apni/2887730","Microcorys virgata","R.Br.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Microcorys","","","Microcorys virgata R.Br."
"http://id.biodiversity.org.au/node/apni/2888729","Eucalyptus oligantha","Schauer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus oligantha Schauer"
"http://id.biodiversity.org.au/node/apni/2893781","Triglochin striata","Ruiz & Pav.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Juncaginaceae","Triglochin","","","Triglochin striata Ruiz & Pav."
"http://id.biodiversity.org.au/node/apni/2895402","Eucalyptus sp. Southern wheatbelt (D.Nicolle & M.French DN 5507)","","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus sp. Southern wheatbelt (D.Nicolle & M.French DN 5507) "
"http://id.biodiversity.org.au/node/apni/2896496","Baeckea sp. East Nabawa (M.E.Trudgen MET 21623)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Baeckea","","","Baeckea sp. East Nabawa (M.E.Trudgen MET 21623) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2897536","Leucopogon atherolepis","Stschegl.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Leucopogon","","","Leucopogon atherolepis Stschegl."
"http://id.biodiversity.org.au/node/apni/2899138","Melaleuca blaeriifolia","Turcz.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca","","","Melaleuca blaeriifolia Turcz."
"http://id.biodiversity.org.au/node/apni/2899772","Actinotus omnifertilis","(F.Muell.) Benth.","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Actinotus","","","Actinotus omnifertilis (F.Muell.) Benth."
"http://id.biodiversity.org.au/node/apni/2900045","Ipomoea coptica","(L.) Roth","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Ipomoea","","","Ipomoea coptica (L.) Roth"
"http://id.biodiversity.org.au/node/apni/2900133","Goodenia laevis","Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","","","Goodenia laevis Benth."
"http://id.biodiversity.org.au/node/apni/2903582","Daviesia pachyloma","Turcz.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia","","","Daviesia pachyloma Turcz."
"http://id.biodiversity.org.au/node/apni/2904450","Cyanthillium cinereum","(L.) H.Rob.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Cyanthillium","","Non-native species|Global Invasive Species Information Network (GISIN)","Cyanthillium cinereum (L.) H.Rob."
"http://id.biodiversity.org.au/node/apni/2907696","Angianthus micropodioides","(Benth.) Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Angianthus","","","Angianthus micropodioides (Benth.) Benth."
"http://id.biodiversity.org.au/node/apni/2909588","Oxalis corniculata","L.","species","Plantae","Charophyta","Equisetopsida","Oxalidales","Oxalidaceae","Oxalis","Horned Oxalis","Global Invasive Species Information Network (GISIN)","Oxalis corniculata L."
"http://id.biodiversity.org.au/node/apni/2915260","Lepyrodia hermaphrodita","R.Br.","species","Plantae","Charophyta","Equisetopsida","Poales","Restionaceae","Lepyrodia","","","Lepyrodia hermaphrodita R.Br."
"http://id.biodiversity.org.au/node/apni/2915866","Murdannia graminea","(R.Br.) G.Bruckn.","species","Plantae","Charophyta","Equisetopsida","Commelinales","Commelinaceae","Murdannia","","","Murdannia graminea (R.Br.) G.Bruckn."
"http://id.biodiversity.org.au/node/apni/2918323","Acacia sp. Kununurra (G.Lullfitz 6195)","NSW Herbarium","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia sp. Kununurra (G.Lullfitz 6195) NSW Herbarium"
"http://id.biodiversity.org.au/node/apni/2919509","Dielsiodoxa leucantha","(E.Pritz.) Albr.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Dielsiodoxa","","","Dielsiodoxa leucantha (E.Pritz.) Albr."
"http://id.biodiversity.org.au/node/apni/2886079","Dasypogon obliquifolius","Nees","species","Plantae","Charophyta","Equisetopsida","Dasypogonales","Dasypogonaceae","Dasypogon","","","Dasypogon obliquifolius Nees"
"http://id.biodiversity.org.au/node/apni/2886835","Daviesia apiculata","Crisp","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Daviesia","","","Daviesia apiculata Crisp"
"http://id.biodiversity.org.au/node/apni/2886989","Eucalyptus petrensis","Brooker & Hopper","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus petrensis Brooker & Hopper"
"http://id.biodiversity.org.au/node/apni/2887582","Bonamia media","(R.Br.) Hallier f.","species","Plantae","Charophyta","Equisetopsida","Solanales","Convolvulaceae","Bonamia","","","Bonamia media (R.Br.) Hallier f."
"http://id.biodiversity.org.au/node/apni/2888166","Micromyrtus triptycha","Rye","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Micromyrtus","","","Micromyrtus triptycha Rye"
"http://id.biodiversity.org.au/node/apni/2892373","Jacksonia nutans","Chappill","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Jacksonia","","","Jacksonia nutans Chappill"
"http://id.biodiversity.org.au/node/apni/2896430","Sida spodochroma","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida","Limestone Sida","","Sida spodochroma F.Muell."
"http://id.biodiversity.org.au/node/apni/2896446","Rhynchosia bungarensis","Maesen","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Rhynchosia","","","Rhynchosia bungarensis Maesen"
"http://id.biodiversity.org.au/node/apni/2899976","Cyperus bifax","C.B.Clarke","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus","","","Cyperus bifax C.B.Clarke"
"http://id.biodiversity.org.au/node/apni/2900201","Ficus racemosa","L.","species","Plantae","Charophyta","Equisetopsida","Rosales","Moraceae","Ficus","Cluster Fig","","Ficus racemosa L."
"http://id.biodiversity.org.au/node/apni/2902353","Calandrinia brevipedata","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Portulacaceae","Calandrinia","","","Calandrinia brevipedata F.Muell."
"http://id.biodiversity.org.au/node/apni/2907586","Wurmbea deserticola","T.D.Macfarl.","species","Plantae","Charophyta","Equisetopsida","Liliales","Colchicaceae","Wurmbea","Desert Nancy","","Wurmbea deserticola T.D.Macfarl."
"http://id.biodiversity.org.au/node/apni/2910232","Galium divaricatum","Pourr. ex Lam.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Galium","Slender Bedstraw","","Galium divaricatum Pourr. ex Lam."
"http://id.biodiversity.org.au/node/apni/2912030","Bromus madritensis","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Bromus","Compact Brome","Non-native species","Bromus madritensis L."
"http://id.biodiversity.org.au/node/apni/2912129","Acacia hippuroides","Heward ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia hippuroides Heward ex Benth."
"http://id.biodiversity.org.au/node/apni/2913747","Jacksonia epiphyllum","Chappill","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Jacksonia","","","Jacksonia epiphyllum Chappill"
"http://id.biodiversity.org.au/node/apni/2914916","Hybanthus enneaspermus","(L.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Violaceae","Hybanthus","","","Hybanthus enneaspermus (L.) F.Muell."
"http://id.biodiversity.org.au/node/apni/2914919","Cryptandra mutila","Nees ex Reissek","species","Plantae","Charophyta","Equisetopsida","Rosales","Rhamnaceae","Cryptandra","","","Cryptandra mutila Nees ex Reissek"
"http://id.biodiversity.org.au/node/apni/2915465","Cratystylis subspinescens","S.Moore","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Cratystylis","","","Cratystylis subspinescens S.Moore"
"http://id.biodiversity.org.au/node/apni/2919422","Tetraria sp. Mt Madden (C.D.Turley 40 BP/897)","WA Herbarium","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Tetraria","","","Tetraria sp. Mt Madden (C.D.Turley 40 BP/897) WA Herbarium"
"http://id.biodiversity.org.au/node/apni/2887305","Xerochloa laniflora","Benth.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Xerochloa","","","Xerochloa laniflora Benth."
"http://id.biodiversity.org.au/node/apni/2888413","Cotula australis","(Sieber ex Spreng.) Hook.f.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Cotula","Common Cotula","","Cotula australis (Sieber ex Spreng.) Hook.f."
"http://id.biodiversity.org.au/node/apni/2890270","Lepidobolus quadratus","B.G.Briggs & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Poales","Restionaceae","Lepidobolus","","","Lepidobolus quadratus B.G.Briggs & L.A.S.Johnson"
"http://id.biodiversity.org.au/node/apni/2890318","Alternanthera angustifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Alternanthera","","","Alternanthera angustifolia R.Br."
"http://id.biodiversity.org.au/node/apni/2894142","Gardenia resinosa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Gardenia","","","Gardenia resinosa F.Muell."
"http://id.biodiversity.org.au/node/apni/2894328","Hibbertia inconspicua","Ostenf.","species","Plantae","Charophyta","Equisetopsida","","Dilleniaceae","Hibbertia","","","Hibbertia inconspicua Ostenf."
"http://id.biodiversity.org.au/node/apni/2895092","Acacia poliochroa","E.Pritz.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia poliochroa E.Pritz."
"http://id.biodiversity.org.au/node/apni/2895750","Acacia sibilans","Maslin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia sibilans Maslin"
"http://id.biodiversity.org.au/node/apni/2897009","Eucalyptus semota","C.J.Macpherson & Grayling","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus semota C.J.Macpherson & Grayling"
"http://id.biodiversity.org.au/node/apni/2897488","Bossiaea smithiorum","J.H.Ross","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Bossiaea","","","Bossiaea smithiorum J.H.Ross"
"http://id.biodiversity.org.au/node/apni/2900524","Dodonaea divaricata","Benth.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Sapindaceae","Dodonaea","","","Dodonaea divaricata Benth."
"http://id.biodiversity.org.au/node/apni/2904555","Lysiosepalum hexandrum","(S.Moore) S.Moore","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Lysiosepalum","","","Lysiosepalum hexandrum (S.Moore) S.Moore"
"http://id.biodiversity.org.au/node/apni/2908746","Laxmannia brachyphylla","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Laxmannia","Stilted Paper-Lily","","Laxmannia brachyphylla F.Muell."
"http://id.biodiversity.org.au/node/apni/2913007","Dampiera haematotricha","de Vriese","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Dampiera","","","Dampiera haematotricha de Vriese"
"http://id.biodiversity.org.au/node/apni/2913596","Bothriochloa ewartiana","(Domin) C.E.Hubb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Bothriochloa","","","Bothriochloa ewartiana (Domin) C.E.Hubb."
"http://id.biodiversity.org.au/node/apni/2914439","Goodenia coronopifolia","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia","","","Goodenia coronopifolia R.Br."
"http://id.biodiversity.org.au/node/apni/2915646","Melanostachya ustulata","(F.Muell. ex Ewart & Sharman) B.G.Briggs & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Poales","Restionaceae","Melanostachya","","","Melanostachya ustulata (F.Muell. ex Ewart & Sharman) B.G.Briggs & L.A.S.Johnson"
"http://id.biodiversity.org.au/node/apni/2915775","Schoenus sublaxus","Kük.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Schoenus","","","Schoenus sublaxus Kük."
"http://id.biodiversity.org.au/node/apni/2917183","Chamaexeros macranthera","Kuchel","species","Plantae","Charophyta","Equisetopsida","Asparagales","Asparagaceae","Chamaexeros","","","Chamaexeros macranthera Kuchel"
"http://id.biodiversity.org.au/node/apni/2917953","Acacia drepanocarpa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia drepanocarpa F.Muell."
"http://id.biodiversity.org.au/node/apni/2919014","Cheilanthes pumilio","(R.Br.) F.Muell.","species","Plantae","Charophyta","Equisetopsida","","Pteridaceae","Cheilanthes","","","Cheilanthes pumilio (R.Br.) F.Muell."
"http://id.biodiversity.org.au/node/apni/8491045","Microcybe pauciflora","Turcz.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Microcybe","","","Microcybe pauciflora Turcz."
"http://id.biodiversity.org.au/node/apni/2887729","Carallia brachiata","(Lour.) Merr.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Rhizophoraceae","Carallia","","","Carallia brachiata (Lour.) Merr."
"http://id.biodiversity.org.au/node/apni/2898134","Patersonia drummondii","F.Muell. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Patersonia","","","Patersonia drummondii F.Muell. ex Benth."
"http://id.biodiversity.org.au/node/apni/2898224","Paractaenum refractum","(F.Muell.) R.D.Webster","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Paractaenum","","","Paractaenum refractum (F.Muell.) R.D.Webster"
"http://id.biodiversity.org.au/node/apni/2899597","Phylloglossum drummondii","Kunze","species","Plantae","Charophyta","Equisetopsida","Lycopodiales","Lycopodiaceae","Phylloglossum","Pigmy Clubmoss","","Phylloglossum drummondii Kunze"
"http://id.biodiversity.org.au/node/apni/2899714","Acacia fauntleroyi","(Maiden) Maiden & Blakely","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","","","Acacia fauntleroyi (Maiden) Maiden & Blakely"
"http://id.biodiversity.org.au/node/apni/2900376","Banksia montana","(C.A.Gardner ex A.S.George) A.R.Mast & K.R.Thiele","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Banksia","","","Banksia montana (C.A.Gardner ex A.S.George) A.R.Mast & K.R.Thiele"
"http://id.biodiversity.org.au/node/apni/2901432","Potamogeton tepperi","A.Benn.","species","Plantae","Charophyta","Equisetopsida","Alismatales","Potamogetonaceae","Potamogeton","","","Potamogeton tepperi A.Benn."
"http://id.biodiversity.org.au/node/apni/2906810","Gossypium pilosum","Fryxell","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Gossypium","","","Gossypium pilosum Fryxell"
"http://id.biodiversity.org.au/node/apni/2908337","Eucalyptus virginea","Hopper & Ward.-Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","","","Eucalyptus virginea Hopper & Ward.-Johnson"
"http://id.biodiversity.org.au/node/apni/2909206","Coleanthera myrtoides","Stschegl.","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Coleanthera","","","Coleanthera myrtoides Stschegl."
"http://id.biodiversity.org.au/node/apni/2909481","Boronia subsessilis","Benth.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Boronia","","","Boronia subsessilis Benth."
